word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
jailer,JH,EY,L,ER,,,,,,,,,,,,,,
jailhouse,JH,EY,L,HH,AW,S,,,,,,,,,,,,
jailor,JH,EY,L,ER,,,,,,,,,,,,,,
jalapeno,HH,AE,L,AH,P,IY,N,Y,OW,,,,,,,,,
jalopies,JH,AH,L,AA,P,IY,Z,,,,,,,,,,,
jam,JH,AE,M,,,,,,,,,,,,,,,
jamb,JH,AE,M,,,,,,,,,,,,,,,
jambalaya,JH,AE,M,B,AE,L,EY,AH,,,,,,,,,,
jamboree,JH,AE,M,B,AO,R,IY,,,,,,,,,,,
jammer,JH,AE,M,ER,,,,,,,,,,,,,,
jangle,JH,AE,NG,G,AH,L,,,,,,,,,,,,
janitor,JH,AE,N,AH,T,ER,,,,,,,,,,,,
janitress,JH,AH,N,IH,T,R,AH,S,,,,,,,,,,
jape,JH,EY,P,,,,,,,,,,,,,,,
japery,JH,EY,P,AH,R,IY,,,,,,,,,,,,
jar,JH,AA,R,,,,,,,,,,,,,,,
jargon,JH,AA,R,G,AH,N,,,,,,,,,,,,
jarhead,JH,AA,R,HH,EH,D,,,,,,,,,,,,
jasmine,JH,AE,Z,M,AH,N,,,,,,,,,,,,
jaspers,JH,AE,S,P,ER,Z,,,,,,,,,,,,
jaundice,JH,AO,N,D,AH,S,,,,,,,,,,,,
jaunt,JH,AO,N,T,,,,,,,,,,,,,,
java,JH,AA,V,AH,,,,,,,,,,,,,,
javelin,JH,AE,V,AH,L,AH,N,,,,,,,,,,,
jaw,JH,AO,,,,,,,,,,,,,,,,
jawbone,JH,AO,B,OW,N,,,,,,,,,,,,,
jawbreaker,JH,AO,B,R,EY,K,ER,,,,,,,,,,,
jaybird,JH,EY,B,ER,D,,,,,,,,,,,,,
jays,JH,EY,Z,,,,,,,,,,,,,,,
jaywalker,JH,EY,W,AO,K,ER,,,,,,,,,,,,
jazz,JH,AE,Z,,,,,,,,,,,,,,,
jazzman,JH,AE,Z,M,AE,N,,,,,,,,,,,,
jealousy,JH,EH,L,AH,S,IY,,,,,,,,,,,,
jeans,JH,IY,N,Z,,,,,,,,,,,,,,
jeep,JH,IY,P,,,,,,,,,,,,,,,
jeering,JH,IY,R,IH,NG,,,,,,,,,,,,,
jejune,JH,AH,JH,UW,N,,,,,,,,,,,,,
jejunum,JH,IH,JH,UW,N,AH,M,,,,,,,,,,,
jelly,JH,EH,L,IY,,,,,,,,,,,,,,
jellybean,JH,EH,L,IY,B,IY,N,,,,,,,,,,,
jellybeans,JH,EH,L,IY,B,IY,N,Z,,,,,,,,,,
jellyfish,JH,EH,L,IY,F,IH,SH,,,,,,,,,,,
jellyroll,JH,EH,L,IY,R,OW,L,,,,,,,,,,,
jeopardy,JH,EH,P,ER,D,IY,,,,,,,,,,,,
jerk,JH,ER,K,,,,,,,,,,,,,,,
jerker,JH,ER,K,ER,,,,,,,,,,,,,,
jerkin,JH,ER,K,IH,N,,,,,,,,,,,,,
jeroboam,JH,EH,R,AH,B,OW,AH,M,,,,,,,,,,
jersey,JH,ER,Z,IY,,,,,,,,,,,,,,
jerseys,JH,ER,Z,IY,Z,,,,,,,,,,,,,
jest,JH,EH,S,T,,,,,,,,,,,,,,
jester,JH,EH,S,T,ER,,,,,,,,,,,,,
jet,JH,EH,T,,,,,,,,,,,,,,,
jetliner,JH,EH,T,L,AY,N,ER,,,,,,,,,,,
jetski,JH,EH,T,S,K,IY,,,,,,,,,,,,
jetties,JH,EH,T,IY,Z,,,,,,,,,,,,,
jewel,JH,UW,AH,L,,,,,,,,,,,,,,
jewelry,JH,UW,AH,L,R,IY,,,,,,,,,,,,
jib,JH,IH,B,,,,,,,,,,,,,,,
jibber,JH,IH,B,AH,R,,,,,,,,,,,,,
jiff,JH,IH,F,,,,,,,,,,,,,,,
jiffies,JH,IH,F,IY,Z,,,,,,,,,,,,,
jig,JH,IH,G,,,,,,,,,,,,,,,
jigger,JH,IH,G,ER,,,,,,,,,,,,,,
jigsaw,JH,IH,G,S,AO,,,,,,,,,,,,,
jihad,JH,IY,HH,AA,D,,,,,,,,,,,,,
jillion,JH,IH,L,Y,AH,N,,,,,,,,,,,,
jimjams,JH,IH,M,JH,AE,M,Z,,,,,,,,,,,
jimsonweed,JH,IH,M,S,AH,N,W,IY,D,,,,,,,,,
jingle,JH,IH,NG,G,AH,L,,,,,,,,,,,,
jingo,JH,IH,N,G,OW,,,,,,,,,,,,,
jingoist,JH,IH,N,G,OW,AH,S,T,,,,,,,,,,
jinks,JH,IH,NG,K,S,,,,,,,,,,,,,
jinx,JH,IH,NG,K,S,,,,,,,,,,,,,
jitney,JH,IH,T,N,IY,,,,,,,,,,,,,
jitters,JH,IH,T,ER,Z,,,,,,,,,,,,,
jive,JH,AY,V,,,,,,,,,,,,,,,
job,JH,AA,B,,,,,,,,,,,,,,,
jobber,JH,AA,B,ER,,,,,,,,,,,,,,
jockey,JH,AA,K,IY,,,,,,,,,,,,,,
jockstrap,JH,AA,K,S,T,R,AE,P,,,,,,,,,,
jocularity,JH,AA,K,Y,AH,L,ER,AH,T,IY,,,,,,,,
jodhpurs,JH,AA,D,HH,P,Y,AH,R,Z,,,,,,,,,
jogger,JH,AA,G,ER,,,,,,,,,,,,,,
joiner,JH,OY,N,ER,,,,,,,,,,,,,,
joinery,JH,OY,N,ER,IY,,,,,,,,,,,,,
joint,JH,OY,N,T,,,,,,,,,,,,,,
joints,JH,OY,N,T,S,,,,,,,,,,,,,
joist,JH,OY,S,T,,,,,,,,,,,,,,
jojoba,HH,OW,HH,OW,B,AH,,,,,,,,,,,,
joke,JH,OW,K,,,,,,,,,,,,,,,
joker,JH,OW,K,ER,,,,,,,,,,,,,,
jokester,JH,OW,K,S,T,ER,,,,,,,,,,,,
jollification,JH,AA,L,AH,F,AH,K,EY,SH,AH,N,,,,,,,
jolliness,JH,AA,L,IY,N,AH,S,,,,,,,,,,,
jollity,JH,AA,L,AH,T,IY,,,,,,,,,,,,
jolt,JH,OW,L,T,,,,,,,,,,,,,,
jonquil,JH,AA,N,K,W,AH,L,,,,,,,,,,,
joule,JH,UW,L,,,,,,,,,,,,,,,
jour,JH,UW,R,,,,,,,,,,,,,,,
journal,JH,ER,N,AH,L,,,,,,,,,,,,,
journalist,JH,ER,N,AH,L,AH,S,T,,,,,,,,,,
journey,JH,ER,N,IY,,,,,,,,,,,,,,
journeyman,JH,ER,N,IY,M,AE,N,,,,,,,,,,,
journeymen,JH,ER,N,IY,M,EH,N,,,,,,,,,,,
journo,JH,AH,R,N,OW,,,,,,,,,,,,,
joust,JH,AW,S,T,,,,,,,,,,,,,,
jouster,JH,AW,S,T,ER,,,,,,,,,,,,,
joviality,JH,OW,V,IY,AE,L,AH,T,IY,,,,,,,,,
jowl,JH,AW,L,,,,,,,,,,,,,,,
joy,JH,OY,,,,,,,,,,,,,,,,
joyride,JH,OY,R,AY,D,,,,,,,,,,,,,
joystick,JH,OY,S,T,IH,K,,,,,,,,,,,,
jubilation,JH,UW,B,AH,L,EY,SH,AH,N,,,,,,,,,
jubilee,JH,UW,B,AH,L,IY,,,,,,,,,,,,
judge,JH,AH,JH,,,,,,,,,,,,,,,
judgeship,JH,AH,JH,SH,IH,P,,,,,,,,,,,,
judgment,JH,AH,JH,M,AH,N,T,,,,,,,,,,,
judiciary,JH,UW,D,IH,SH,IY,EH,R,IY,,,,,,,,,
judo,JH,UW,D,OW,,,,,,,,,,,,,,
jug,JH,AH,G,,,,,,,,,,,,,,,
juggernaut,JH,AH,G,ER,N,AO,T,,,,,,,,,,,
juggler,JH,AH,G,AH,L,ER,,,,,,,,,,,,
jugular,JH,UW,G,Y,AH,L,ER,,,,,,,,,,,
juice,JH,UW,S,,,,,,,,,,,,,,,
juicehead,JH,UW,S,HH,EH,D,,,,,,,,,,,,
juicer,JH,UW,S,ER,,,,,,,,,,,,,,
jujitsu,JH,UW,JH,IH,T,S,UW,,,,,,,,,,,
juju,JH,UW,JH,UW,,,,,,,,,,,,,,
jujubes,JH,UW,JH,UW,B,IY,Z,,,,,,,,,,,
juke,JH,UW,K,,,,,,,,,,,,,,,
jukebox,JH,UW,K,B,AA,K,S,,,,,,,,,,,
julep,JH,UW,L,AH,P,,,,,,,,,,,,,
julienne,JH,UW,L,IY,N,,,,,,,,,,,,,
jumble,JH,AH,M,B,AH,L,,,,,,,,,,,,
jumbo,JH,AH,M,B,OW,,,,,,,,,,,,,
jumper,JH,AH,M,P,ER,,,,,,,,,,,,,
jumprope,JH,AH,M,P,R,OW,P,,,,,,,,,,,
jumpsuit,JH,AH,M,P,S,UW,T,,,,,,,,,,,
junco,JH,AH,NG,K,OW,,,,,,,,,,,,,
junction,JH,AH,NG,K,SH,AH,N,,,,,,,,,,,
juncture,JH,AH,NG,K,CH,ER,,,,,,,,,,,,
jungle,JH,AH,NG,G,AH,L,,,,,,,,,,,,
junglegym,JH,AH,N,G,L,AH,JH,AH,M,,,,,,,,,
juniors,JH,UW,N,Y,ER,Z,,,,,,,,,,,,
juniper,JH,UW,N,AH,P,ER,,,,,,,,,,,,
junk,JH,AH,NG,K,,,,,,,,,,,,,,
junket,JH,AH,NG,K,IH,T,,,,,,,,,,,,
junkie,JH,AH,NG,K,IY,,,,,,,,,,,,,
junkman,JH,AH,NG,K,M,AE,N,,,,,,,,,,,
junkyard,JH,AH,NG,K,Y,AA,R,D,,,,,,,,,,
jurisdiction,JH,UH,R,AH,S,D,IH,K,SH,AH,N,,,,,,,
jurisprudence,JH,UH,R,AH,S,P,R,UW,D,AH,N,S,,,,,,
jurist,JH,UH,R,AH,S,T,,,,,,,,,,,,
juror,JH,UH,R,ER,,,,,,,,,,,,,,
jury,JH,UH,R,IY,,,,,,,,,,,,,,
jus,JH,UW,,,,,,,,,,,,,,,,
justice,JH,AH,S,T,AH,S,,,,,,,,,,,,
justification,JH,AH,S,T,AH,F,AH,K,EY,SH,AH,N,,,,,,
justness,JH,AH,S,T,N,AH,S,,,,,,,,,,,
jut,JH,AH,T,,,,,,,,,,,,,,,
jute,JH,UW,T,,,,,,,,,,,,,,,
juveniles,JH,UW,V,AH,N,AH,L,Z,,,,,,,,,,
juxtaposition,JH,AH,K,S,T,AH,P,AH,Z,IH,SH,AH,N,,,,,
kabob,K,AE,B,AH,B,,,,,,,,,,,,,
kabuki,K,AH,B,UW,K,IY,,,,,,,,,,,,
kale,K,EY,L,,,,,,,,,,,,,,,
kaleidoscope,K,AH,L,AY,D,AH,S,K,OW,P,,,,,,,,
kamikaze,K,AA,M,AH,K,AA,Z,IY,,,,,,,,,,
kangaroo,K,AE,NG,G,ER,UW,,,,,,,,,,,,
kanji,K,AE,N,JH,IY,,,,,,,,,,,,,
kappa,K,AE,P,AH,,,,,,,,,,,,,,
karaoke,K,EH,R,IY,OW,K,IY,,,,,,,,,,,
karat,K,EH,R,AH,T,,,,,,,,,,,,,
karma,K,AA,R,M,AH,,,,,,,,,,,,,
karts,K,AA,R,T,S,,,,,,,,,,,,,
kasha,K,AA,SH,AH,,,,,,,,,,,,,,
katydid,K,EY,T,IY,D,IH,D,,,,,,,,,,,
kava,K,AA,V,AH,,,,,,,,,,,,,,
kayak,K,AY,AE,K,,,,,,,,,,,,,,
kazoo,K,AH,Z,UW,,,,,,,,,,,,,,
kebab,K,AH,B,AA,B,,,,,,,,,,,,,
kebob,K,AH,B,AA,B,,,,,,,,,,,,,
keenness,K,IY,N,AH,S,,,,,,,,,,,,,
keeper,K,IY,P,ER,,,,,,,,,,,,,,
keepsake,K,IY,P,S,EY,K,,,,,,,,,,,,
keg,K,EH,G,,,,,,,,,,,,,,,
kelp,K,EH,L,P,,,,,,,,,,,,,,
kelpie,K,EH,L,P,IY,,,,,,,,,,,,,
kendo,K,EH,N,D,UW,,,,,,,,,,,,,
kennel,K,EH,N,AH,L,,,,,,,,,,,,,
kepi,K,EH,P,IY,,,,,,,,,,,,,,
keratin,K,EH,R,AH,T,AH,N,,,,,,,,,,,
kerchief,K,ER,CH,AH,F,,,,,,,,,,,,,
kerfuffle,K,ER,F,AH,F,AH,L,,,,,,,,,,,
kernel,K,ER,N,AH,L,,,,,,,,,,,,,
kerosene,K,EH,R,AH,S,IY,N,,,,,,,,,,,
ketchup,K,EH,CH,AH,P,,,,,,,,,,,,,
kettle,K,EH,T,AH,L,,,,,,,,,,,,,
kettlebell,K,EH,T,AH,L,B,EH,L,,,,,,,,,,
kettledrum,K,EH,T,AH,L,D,R,AH,M,,,,,,,,,
kewpie,K,Y,UW,P,AY,,,,,,,,,,,,,
key,K,IY,,,,,,,,,,,,,,,,
keyboard,K,IY,B,AO,R,D,,,,,,,,,,,,
keyboardist,K,IY,B,OW,R,D,IH,S,T,,,,,,,,,
keychain,K,IY,CH,EY,N,,,,,,,,,,,,,
keyhole,K,IY,HH,OW,L,,,,,,,,,,,,,
keynote,K,IY,N,OW,T,,,,,,,,,,,,,
keypad,K,IY,P,AE,D,,,,,,,,,,,,,
keystone,K,IY,S,T,OW,N,,,,,,,,,,,,
keystroke,K,IY,S,T,R,OW,K,,,,,,,,,,,
keyword,K,IY,W,ER,D,,,,,,,,,,,,,
khakis,K,AE,K,IY,Z,,,,,,,,,,,,,
khan,K,AA,N,,,,,,,,,,,,,,,
khedive,K,HH,IY,D,AH,V,,,,,,,,,,,,
kibble,K,IH,B,AH,L,,,,,,,,,,,,,
kibbutz,K,IH,B,UH,T,S,,,,,,,,,,,,
kibitzer,K,AH,B,IH,T,S,AH,R,,,,,,,,,,
kibosh,K,IH,B,AH,SH,,,,,,,,,,,,,
kickback,K,IH,K,B,AE,K,,,,,,,,,,,,
kickball,K,IH,K,B,AO,L,,,,,,,,,,,,
kicker,K,IH,K,ER,,,,,,,,,,,,,,
kickoff,K,IH,K,AO,F,,,,,,,,,,,,,
kidder,K,IH,D,ER,,,,,,,,,,,,,,
kiddies,K,IH,D,IY,Z,,,,,,,,,,,,,
kiddo,K,IH,D,UW,,,,,,,,,,,,,,
kidnapper,K,IH,D,N,AE,P,ER,,,,,,,,,,,
kidnapping,K,IH,D,N,AE,P,IH,NG,,,,,,,,,,
kidney,K,IH,D,N,IY,,,,,,,,,,,,,
kids,K,IH,D,Z,,,,,,,,,,,,,,
kidskin,K,IH,D,S,K,IH,N,,,,,,,,,,,
kielbasa,K,IY,L,B,AA,S,AH,,,,,,,,,,,
kike,K,AY,K,,,,,,,,,,,,,,,
killer,K,IH,L,ER,,,,,,,,,,,,,,
killjoy,K,IH,L,JH,OY,,,,,,,,,,,,,
kiln,K,IH,L,N,,,,,,,,,,,,,,
kilo,K,IH,L,OW,,,,,,,,,,,,,,
kilobyte,K,IH,L,OW,B,AY,T,,,,,,,,,,,
kilogram,K,IH,L,AH,G,R,AE,M,,,,,,,,,,
kilometer,K,AH,L,AA,M,AH,T,ER,,,,,,,,,,
kiloton,K,IH,L,AH,T,AH,N,,,,,,,,,,,
kilowatt,K,IH,L,AH,W,AA,T,,,,,,,,,,,
kilt,K,IH,L,T,,,,,,,,,,,,,,
kilter,K,IH,L,T,ER,,,,,,,,,,,,,
kimono,K,AH,M,OW,N,AH,,,,,,,,,,,,
kin,K,IH,N,,,,,,,,,,,,,,,
kina,K,IH,N,AH,,,,,,,,,,,,,,
kind,K,AY,N,D,,,,,,,,,,,,,,
kindergarten,K,IH,N,D,ER,G,AA,R,T,AH,N,,,,,,,
kindergartner,K,IH,N,D,ER,G,AA,R,T,N,ER,,,,,,,
kindler,K,IH,N,D,AH,L,ER,,,,,,,,,,,
kindliness,K,AY,N,D,L,IY,N,AH,S,,,,,,,,,
kindling,K,IH,N,D,L,IH,NG,,,,,,,,,,,
kine,K,AY,N,,,,,,,,,,,,,,,
kinescope,K,IH,N,AH,S,OW,P,,,,,,,,,,,
kinesiology,K,IH,N,IH,S,IY,AA,L,AH,JH,IY,,,,,,,
kinesis,K,AY,N,AH,S,AH,S,,,,,,,,,,,
kinesthesia,K,IH,N,AH,S,TH,IY,ZH,IY,AH,,,,,,,,
kinetics,K,AH,N,EH,T,IH,K,S,,,,,,,,,,
kinfolk,K,IH,N,F,OW,K,,,,,,,,,,,,
king,K,IH,NG,,,,,,,,,,,,,,,
kingdom,K,IH,NG,D,AH,M,,,,,,,,,,,,
kingfisher,K,IH,NG,F,IH,SH,ER,,,,,,,,,,,
kingmaker,K,IH,NG,M,EY,K,ER,,,,,,,,,,,
kingpin,K,IH,NG,P,IH,N,,,,,,,,,,,,
kingship,K,IH,NG,SH,IH,P,,,,,,,,,,,,
kink,K,IH,NG,K,,,,,,,,,,,,,,
kinkajou,K,IH,NG,K,AH,JH,UW,,,,,,,,,,,
kinkiness,K,IH,N,K,IH,N,AH,S,,,,,,,,,,
kinship,K,IH,N,SH,IH,P,,,,,,,,,,,,
kinsman,K,IH,N,Z,M,AE,N,,,,,,,,,,,
kinsmen,K,IH,N,Z,M,EH,N,,,,,,,,,,,
kinswoman,K,IH,N,Z,W,UH,M,AH,N,,,,,,,,,
kiosk,K,IY,AO,S,K,,,,,,,,,,,,,
kip,K,IH,P,,,,,,,,,,,,,,,
kipper,K,IH,P,ER,,,,,,,,,,,,,,
kirsch,K,ER,SH,,,,,,,,,,,,,,,
kirtle,K,AH,R,T,AH,L,,,,,,,,,,,,
kismet,K,IH,Z,M,IH,T,,,,,,,,,,,,
kisser,K,IH,S,ER,,,,,,,,,,,,,,
kisses,K,IH,S,AH,Z,,,,,,,,,,,,,
kissy,K,IH,S,IY,,,,,,,,,,,,,,
kit,K,IH,T,,,,,,,,,,,,,,,
kitbag,K,IH,T,B,AE,G,,,,,,,,,,,,
kitchen,K,IH,CH,AH,N,,,,,,,,,,,,,
kitchenette,K,IH,CH,AH,N,EH,T,,,,,,,,,,,
kitchenware,K,IH,CH,AH,N,W,EH,R,,,,,,,,,,
kite,K,AY,T,,,,,,,,,,,,,,,
kith,K,IH,TH,,,,,,,,,,,,,,,
kitsch,K,IH,CH,,,,,,,,,,,,,,,
kitten,K,IH,T,AH,N,,,,,,,,,,,,,
kitties,K,IH,T,IY,Z,,,,,,,,,,,,,
kiwi,K,IY,W,IY,,,,,,,,,,,,,,
klatch,K,L,AE,CH,,,,,,,,,,,,,,
klaxon,K,L,AE,K,S,AH,N,,,,,,,,,,,
kleptomania,K,L,EH,P,T,AH,M,EY,N,Y,AH,,,,,,,
kleptomaniac,K,L,EH,P,T,AH,M,EY,N,IY,AE,K,,,,,,
kludge,K,L,AH,JH,,,,,,,,,,,,,,
klutz,K,L,AH,T,S,,,,,,,,,,,,,
klutziness,K,L,AH,T,S,AH,N,AH,S,,,,,,,,,
klystron,K,L,IH,S,T,R,AH,N,,,,,,,,,,
knack,N,AE,K,,,,,,,,,,,,,,,
knackwurst,N,AE,K,W,AH,R,S,T,,,,,,,,,,
knapsack,N,AE,P,S,AE,K,,,,,,,,,,,,
knave,N,EY,V,,,,,,,,,,,,,,,
knavery,N,EY,V,AH,R,IY,,,,,,,,,,,,
kneader,N,IY,D,ER,,,,,,,,,,,,,,
knee,N,IY,,,,,,,,,,,,,,,,
kneecap,N,IY,K,AE,P,,,,,,,,,,,,,
kneel,N,IY,L,,,,,,,,,,,,,,,
kneeler,N,IY,L,ER,,,,,,,,,,,,,,
kneepad,N,IY,P,AE,D,,,,,,,,,,,,,
kneepads,N,IY,P,AE,D,Z,,,,,,,,,,,,
knell,N,EH,L,,,,,,,,,,,,,,,
knick,N,IH,K,,,,,,,,,,,,,,,
knickerbockers,N,IH,K,ER,B,AA,K,ER,Z,,,,,,,,,
knickers,N,IH,K,ER,Z,,,,,,,,,,,,,
knickknack,N,IH,K,N,AE,K,,,,,,,,,,,,
knife,N,AY,F,,,,,,,,,,,,,,,
knight,N,AY,T,,,,,,,,,,,,,,,
knighthood,N,AY,T,HH,UH,D,,,,,,,,,,,,
knights,N,AY,T,S,,,,,,,,,,,,,,
knish,N,IH,SH,,,,,,,,,,,,,,,
knitter,N,IH,T,ER,,,,,,,,,,,,,,
knitting,N,IH,T,IH,NG,,,,,,,,,,,,,
knives,N,AY,V,Z,,,,,,,,,,,,,,
knob,N,AA,B,,,,,,,,,,,,,,,
knockabout,N,AA,K,AH,B,AW,T,,,,,,,,,,,
knockdown,N,AA,K,D,AW,N,,,,,,,,,,,,
knocker,N,AA,K,ER,,,,,,,,,,,,,,
knockoff,N,AA,K,AO,F,,,,,,,,,,,,,
knockout,N,AA,K,AW,T,,,,,,,,,,,,,
knocks,N,AA,K,S,,,,,,,,,,,,,,
knockwurst,N,AA,K,W,AH,R,S,T,,,,,,,,,,
knoll,N,OW,L,,,,,,,,,,,,,,,
knot,N,AA,T,,,,,,,,,,,,,,,
knothole,N,AA,T,HH,OW,L,,,,,,,,,,,,
knower,N,OW,ER,,,,,,,,,,,,,,,
knowledge,N,AA,L,AH,JH,,,,,,,,,,,,,
knuckle,N,AH,K,AH,L,,,,,,,,,,,,,
knuckleball,N,AH,K,AH,L,B,AO,L,,,,,,,,,,
knucklehead,N,AH,K,AH,L,HH,EH,D,,,,,,,,,,
knuckler,N,AH,K,AH,L,ER,,,,,,,,,,,,
koala,K,OW,AA,L,AH,,,,,,,,,,,,,
kook,K,UW,K,,,,,,,,,,,,,,,
kookaburra,K,UH,K,AH,B,AH,R,AH,,,,,,,,,,
kopeck,K,AA,P,AH,K,,,,,,,,,,,,,
kopeks,K,OW,P,AH,K,S,,,,,,,,,,,,
korma,K,AO,R,M,AH,,,,,,,,,,,,,
kraken,K,R,EY,K,AH,N,,,,,,,,,,,,
kraut,K,R,AW,T,,,,,,,,,,,,,,
krill,K,R,IH,L,,,,,,,,,,,,,,
kryptonite,K,R,IH,P,T,OW,N,AY,T,,,,,,,,,
kudos,K,UW,D,OW,S,,,,,,,,,,,,,
kudu,K,Y,UW,D,UW,,,,,,,,,,,,,
kudzu,K,AH,D,Z,UW,,,,,,,,,,,,,
kummel,K,AH,M,AH,L,,,,,,,,,,,,,
kumquat,K,AH,M,K,W,AA,T,,,,,,,,,,,
kung,K,AH,NG,,,,,,,,,,,,,,,
kwacha,K,W,AA,CH,AH,,,,,,,,,,,,,
kwanza,K,W,AA,N,Z,AH,,,,,,,,,,,,
lab,L,AE,B,,,,,,,,,,,,,,,
labcoat,L,AE,B,K,OW,T,,,,,,,,,,,,
label,L,EY,B,AH,L,,,,,,,,,,,,,
labia,L,EY,B,IY,AH,,,,,,,,,,,,,
labile,L,EY,B,AY,L,,,,,,,,,,,,,
labor,L,EY,B,ER,,,,,,,,,,,,,,
laboratories,L,AE,B,R,AH,T,AO,R,IY,Z,,,,,,,,
labyrinth,L,AE,B,ER,IH,N,TH,,,,,,,,,,,
lace,L,EY,S,,,,,,,,,,,,,,,
laceration,L,AE,S,ER,EY,SH,AH,N,,,,,,,,,,
laces,L,EY,S,AH,Z,,,,,,,,,,,,,
lack,L,AE,K,,,,,,,,,,,,,,,
lackey,L,AE,K,IY,,,,,,,,,,,,,,
lackluster,L,AE,K,L,AH,S,T,ER,,,,,,,,,,
lacquer,L,AE,K,ER,,,,,,,,,,,,,,
lacrosse,L,AH,K,R,AO,S,,,,,,,,,,,,
lactation,L,AE,K,T,EY,SH,AH,N,,,,,,,,,,
lactose,L,AE,K,T,OW,S,,,,,,,,,,,,
lacuna,L,AE,K,Y,UW,N,AH,,,,,,,,,,,
lad,L,AE,D,,,,,,,,,,,,,,,
ladder,L,AE,D,ER,,,,,,,,,,,,,,
laddie,L,AE,D,IY,,,,,,,,,,,,,,
ladies,L,EY,D,IY,Z,,,,,,,,,,,,,
lading,L,EY,D,IH,NG,,,,,,,,,,,,,
ladino,L,AH,D,IY,N,OW,,,,,,,,,,,,
ladle,L,EY,D,AH,L,,,,,,,,,,,,,
ladybird,L,EY,D,IY,B,ER,D,,,,,,,,,,,
ladybug,L,EY,D,IY,B,AH,G,,,,,,,,,,,
ladyfish,L,EY,D,IY,F,IH,SH,,,,,,,,,,,
ladylove,L,EY,D,IY,L,AH,V,,,,,,,,,,,
ladyship,L,EY,D,IY,SH,IH,P,,,,,,,,,,,
lag,L,AE,G,,,,,,,,,,,,,,,
lager,L,AA,G,ER,,,,,,,,,,,,,,
laggard,L,AE,G,ER,D,,,,,,,,,,,,,
lagniappe,L,AE,G,N,IY,AH,P,,,,,,,,,,,
lagoon,L,AH,G,UW,N,,,,,,,,,,,,,
lair,L,EH,R,,,,,,,,,,,,,,,
lake,L,EY,K,,,,,,,,,,,,,,,
lakefront,L,EY,K,F,R,AH,N,T,,,,,,,,,,
lakeshore,L,EY,K,SH,AO,R,,,,,,,,,,,,
lamasery,L,AE,M,AH,Z,EH,R,IY,,,,,,,,,,
lamb,L,AE,M,,,,,,,,,,,,,,,
lambda,L,AE,M,D,AH,,,,,,,,,,,,,
lambent,L,AE,M,AH,N,T,,,,,,,,,,,,
lambkin,L,AE,M,K,IH,N,,,,,,,,,,,,
lambskin,L,AE,M,S,K,IH,N,,,,,,,,,,,
lamebrain,L,EY,M,B,R,EY,N,,,,,,,,,,,
lameness,L,EY,M,N,AH,S,,,,,,,,,,,,
lamentation,L,AE,M,AH,N,T,EY,SH,AH,N,,,,,,,,
lamina,L,AE,M,AH,N,AH,,,,,,,,,,,,
lamination,L,AE,M,AH,N,EY,SH,AH,N,,,,,,,,,
lamp,L,AE,M,P,,,,,,,,,,,,,,
lamplight,L,AE,M,P,L,AY,T,,,,,,,,,,,
lampoon,L,AE,M,P,UW,N,,,,,,,,,,,,
lamppost,L,AE,M,P,P,OW,S,T,,,,,,,,,,
lampshade,L,AE,M,P,SH,EY,D,,,,,,,,,,,
lanai,L,AH,N,AY,,,,,,,,,,,,,,
lance,L,AE,N,S,,,,,,,,,,,,,,
lancer,L,AE,N,S,ER,,,,,,,,,,,,,
lancet,L,AE,N,S,AH,T,,,,,,,,,,,,
land,L,AE,N,D,,,,,,,,,,,,,,
landfall,L,AE,N,D,F,AO,L,,,,,,,,,,,
landfill,L,AE,N,D,F,IH,L,,,,,,,,,,,
landladies,L,AE,N,D,L,EY,D,IY,Z,,,,,,,,,
landline,L,AE,N,D,L,AY,N,,,,,,,,,,,
landlord,L,AE,N,D,L,AO,R,D,,,,,,,,,,
landlubber,L,AE,N,D,L,AH,B,AH,R,,,,,,,,,
landmark,L,AE,N,D,M,AA,R,K,,,,,,,,,,
landmass,L,AE,N,D,M,AE,S,,,,,,,,,,,
landmine,L,AE,N,D,M,AY,N,,,,,,,,,,,
landowner,L,AE,N,D,OW,N,ER,,,,,,,,,,,
landscape,L,AE,N,D,S,K,EY,P,,,,,,,,,,
landslide,L,AE,N,D,S,L,AY,D,,,,,,,,,,
landslip,L,AE,N,D,S,L,IH,P,,,,,,,,,,
landsman,L,AE,N,D,Z,M,AH,N,,,,,,,,,,
landsmen,L,AE,N,D,Z,M,EH,N,,,,,,,,,,
lane,L,EY,N,,,,,,,,,,,,,,,
language,L,AE,NG,G,W,AH,JH,,,,,,,,,,,
languor,L,AE,N,G,W,AH,R,,,,,,,,,,,
lanolin,L,AE,N,AH,L,AH,N,,,,,,,,,,,
lantern,L,AE,N,T,ER,N,,,,,,,,,,,,
lanyard,L,AE,N,Y,ER,D,,,,,,,,,,,,
lap,L,AE,P,,,,,,,,,,,,,,,
laparoscopy,L,AE,P,ER,AA,S,K,AH,P,IY,,,,,,,,
lapdog,L,AE,P,D,AO,G,,,,,,,,,,,,
lapel,L,AH,P,EH,L,,,,,,,,,,,,,
lapis,L,AE,P,AH,S,,,,,,,,,,,,,
lapse,L,AE,P,S,,,,,,,,,,,,,,
laptop,L,AE,P,T,AA,P,,,,,,,,,,,,
lapwing,L,AE,P,W,IH,NG,,,,,,,,,,,,
larboard,L,AA,R,B,OW,R,D,,,,,,,,,,,
larcenies,L,AA,R,S,AH,N,IY,Z,,,,,,,,,,
